259;Cultural studies is an academic discipline popular among a diverse group of scholars.  It combines political economy, geography, sociology, social theory, literary theory, film/video studies, cultural anthropology, philosophy, and art history/criticism to study cultural phenomena in various societies.  Cultural studies researchers often concentrate on how a particular phenomenon relates to matters of ideology, nationality, ethnicity, social class, and/or gender.  The term was coined by Richard Hoggart in 1964 when he founded the Birmingham Centre for Contemporary Cultural Studies. It has since become strongly associated with Stuart Hall, who succeeded Hoggart as Director.
260;The BBC has produced and broadcast a number of educational television programmes on different aspects of human cultural history: in 1969 Civilisation, in 1973 The Ascent of Man, in 1985 The Triumph of the West and in 2012 Andrew Marr's History of the World.
261;The Emirate of Córdoba (Arabic: إمارة قرطبة, Imārat Qurṭubah) was a medieval Islamic kingdom in the Iberian Peninsula. Its founding in the mid-eighth century would mark the beginning of seven hundred years of Muslim rule in what is now Spain and Portugal.
262;The territories of the Emirate, located in what the Arabs called Al-Andalus, had formed part of the Umayyad Caliphate since the early eighth century. After the caliphate was overthrown by the Abbasids in 750, the Umayyad prince Abd ar-Rahman I fled the former capital of Damascus and established an independent emirate in Iberia in 756. The provincial capital of Córdoba (Arabic: قرطبة Qurṭuba) was made the capital, and within decades grew into one of the largest and most prosperous cities in the world. After initially recognizing the legitimacy of the Abbasid Caliphate of Baghdad, in 929 Emir Abd al-Rahman III declared the caliphate of Córdoba, with himself as caliph.
263;"Roderic was a Visigothic king who ruled Hispania from 710-712 AD, which was later referred to by the Arabs as ""Al-Andalus"". The Umayyad Empire had previously conducted small raids on the southern tip of Spain against the Visigoths, but full scale conquest did not begin until April of 711, when an army led by Tariq ibn Ziyad crossed the narrow channel that separated southern Hispania from North Africa; the area is today known as Gibraltar, from the Arabic Jabal Ṭāriq (جبل طارق), meaning ""mountain of Ṭāriq""."
264;After crossing into Hispania, Tariq's troops clashed with Roderic's small army at the banks of the Wadi-Lakku river. Visigothic forces were defeated and Roderic was killed, leaving an open path into Hispania, and by extension western Europe, for the Umayyad Empire to conquer.  After the Umayyad conquest of Hispania in  711–718, the Iberian Peninsula was established as a province under the Umayyad Caliphate. The rulers of this province established their capital in Córdoba and received from the Umayyad Caliphate the title of wali or emir.
265;In 756, Abd al-Rahman I, a prince of the deposed Umayyad royal family, refused to recognize the authority of the Abbasid Caliphate and became an independent emir of Córdoba. He had been on the run for six years after the Umayyads had lost the position of caliph in Damascus in 750 to the Abbasids. Intent on regaining a position of power, he defeated the existing Muslim rulers of the area who had defied Umayyad rule and united various local fiefdoms into an emirate. However, this first unification of al-Andalus under Abd al-Rahman still took more than twenty-five years to complete (Toledo, Zaragoza, Pamplona, Barcelona).
266;For the next century and a half, his descendants continued as emirs of Córdoba, with nominal control over the rest of al-Andalus and sometimes even parts of western Maghreb, but with real control always in question, particularly over the marches along the Christian border, their power vacillating depending on the competence of the individual emir. For example, the power of emir Abdullah ibn Muhammad al-Umawi (c. 900) did not extend beyond Córdoba itself.
267;Upon the ascent to the throne of Abd al-Rahman III, who came to power in 912, the political decline of the emirate was obvious. Abd al-Rahman III rapidly restored Umayyad power throughout al-Andalus and extended it into western North Africa as well. In 929, to impose his authority and end the riots and conflicts that ravaged the Iberian Peninsula, he proclaimed himself caliph of Córdoba, elevating the emirate to a position of prestige not only in comparison to the Abbasid caliph in Baghdad but also the Shiʿite Fatimid caliph in Tunis, with whom he was competing for control of North Africa. The Emirate of Cordoba gradually lost power and in 1492 Granada was taken by the Christians and Muslim influence dissolved.
268;"Al-Andalus was subject to eastern cultural influences, with Abd ar-Rahman I likely having an interest in Syrian culture. During the reign of Abd al-Rahman II the culture of Baghdad became fashionable, and his reign is considered a high point of culture and patronage during the Emirate period. The emir sent emissaries to the Abbasid and Byzantine courts to bring back books on subjects such as Islamic religious scholarship, Arabic grammar, poetry, astrology, medicine, and other sciences. Abbas ibn Firnas was among the most notable poets and polymaths of this period who brought back technical and scientific knowledge back with him from the east. In high society, both men and women were expected to learn adab, a kind of etiquette common to al-Andalus and other Islamic societies at the time. Women, such as royal concubines, were sometimes sent abroad to be trained in adab and other forms of culture. The musician Ziryab was a ""major trendsetter of his time"" creating trends in fashion, hairstyles, and hygiene. His students took these trends with them throughout Europe and North Africa. He also founded an academy for arts, music, and fashion which lasted for several generations. Abd ar-Rahman II also established a workshop that produced official embroidered textiles known as tiraz, a custom that also existed in the east."
269;Upon rising to power, Abd ar-Rahman I initially resided in several palace-villas on the outskirts of Cordoba, most notably one called ar-Ruṣāfa. Ar-Ruṣāfa may have originally been a Roman villa or a Roman-Visigothic estate which was taken over and adapted by a Berber chieftain named Razin al-Burnusi who accompanied the original Muslim invasion by Tariq ibn Ziyad earlier that century. After a failed plot against him in 784, Abd ar-Rahman I moved his residence definitively to the site of the Alcázar in the city. He and his successors built and continuously developed the Alcázar into the official royal residence and seat of power in Al-Andalus. Abd ar-Rahman II was responsible for improving the water supply for both the city and the palace gardens. He may have also built the Albolafia and other norias (waterwheels) along the Guadalquivir River. (Although the Albolafia is also attributed by historians to either the 10th century or to the 12th century under the Almoravids.)
270;In 785 Abd ar-Rahman I founded the Great Mosque of Cordoba, one of the most important monuments of the architecture of the western Islamic world. The mosque was notable for its vast hypostyle hall composed of rows of columns connected by double tiers of arches (including horseshoe arches on the lower tier) composed of alternating red brick and light-colored stone. The mosque was subsequently expanded by Abd ar-Rahman II in 836, who preserved the original design while extending its dimensions. The mosque was again embellished with new features by his successors Muhammad, Al-Mundhir, and Abdallah. One of the western gates of the mosque, known as Bab al-Wuzara' (today known as Puerta de San Esteban), dates from this period and is often noted as an important prototype of later Moorish architectural forms and motifs.
271;The palaces and the Great Mosque in Cordoba were linked via a high covered passage (sabbat) which was raised over the street between them, allowing the caliph direct access to the maqsurah area of the mosque via a corridor behind the qibla wall. The first sabbat was built by the Umayyad emir Abdallah (reigned 888-912) for security reasons and was later replaced by al-Hakam II when the latter expanded the mosque.
272;The original Great Mosque of Seville was either built or enlarged by Abd ar-Rahman II circa 830. It is now occupied by the Collegiate Church of the Divine Savior (Iglesia Colegial del Salvador), which preserves only minor remains of the mosque. In Mérida, following a violent revolt, Abd ar-Rahman II also built a fortress, now known Alcazaba of Mérida, which was later re-used by the Knights of Santiago and remains standing today.
273;A procession is an organized body of people walking in a formal or ceremonial manner.
274;Processions have in all peoples and at all times been a natural form of public celebration, as forming an orderly and impressive ceremony. Religious and triumphal processions are abundantly illustrated by ancient monuments, e.g. the religious processions of Egypt, those illustrated by the rock-carvings of Boghaz-Keui, the many representations of processions in Greek art, culminating in the great Panathenaic procession of the Parthenon Frieze, and Roman triumphal reliefs, such as those of the arch of Titus.
275;Processions played a prominent part in the great festivals of Greece, where they were always religious in character. The games were either opened or accompanied by more or less elaborate processions and sacrifices, while processions from the earliest times formed part of the worhsip of the old nature gods, as those connected with the cult of Dionysus and the Phallic processions, and later formed an essential part of the celebration of the great religious festivals (e.g. the processions of the Thesmophoria, and that of the Great Dionysia), and of the mysteries (e.g. the great procession from Athens to Eleusis, in connection with the Eleusinia).
276;The most prominent of the Roman processions was that of the Triumph, which had its origin in the return of a victorious army headed by their general, who accompanied by the army, captives, spoils, the chief magistrate, priests bearing the images of the gods, amidst strewing of flowers, burning of incense and the like (Ovid, Trist. iv. 2, 3 and 6), proceeded in great pomp from the Campus to the Capitol to offer sacrifice. 
277;Connected with the triumph was the pompa circensis, or solemn procession that preceded the games in the circus. It first came into use at the Ludi Romani, when the games were preceded by a great procession from the Capitol to the Circus. The praetor or consul who appeared in the ponipa circensis wore the robes of a triumphing general (see Mommsen, Staatsrec/zt I. 397 for the connection of the triumph with the ludi). Thus, when it became customary for the consul to celebrate games at the opening of the consular year, he came, under the empire, to appear in triumphal robes in the processus consularis, or procession of the consul to the Capitol to sacrifice to Jupiter.
278;"After the ascendency of Christianity in the Roman Empire, the consular processions in Constantinople retained their religious character, now proceeding to Hagia Sophia, where prayers and offerings were made; but in Rome, where Christianity was not so widely spread among the upper classes, at first the tendency was to convert the procession into a purely civil function, omitting the pagan rites and prayers, without substituting Christian ones."
279;Only after Theodosius did the processions become a religious event, replete with icons, crosses, and banners. There were other local processions connected with the primitive worship of the country people, which remained unchanged, but they were eventually overshadowed by the popular piety of the Church. Such were those of the Ambarvalia, Robigalia, which were essentially rustic festivals, lustrations of the fields, consisting in a procession round the spot to be purified, leading the sacrificial victims with prayers, hymns, and ceremonies to protect the young crops from evil influence.
280;Tertullian (2nd century) uses processio and procedere in the sense of to go out, appear in public, and, as applied to a church function, processio was first used in the same way as collecta, i.e. for the assembly of the people in a church. In this sense it appears to be used by Pope Leo I, while in the version by Dionysius Exiguus of the 17th canon of the Council of Laodicea (about 363–364) Ancient Greek: σονάξεσι, is translated by processionibus.
281;For the processions that formed part of the ritual of the Eucharist, those of the introit, the gospel and the oblation, the earliest records date from the 6th century and even later, but they evidently were established at a much earlier date. As to public processions, these seem to have come into rapid vogue after the recognition of Christianity as the religion of the empire. Those at Jerusalem would seem to have been long established when described by the author of the Peregrinatio Sylviae towards the end of the 4th century.
282;Very early were the processions accompanied by hymns and prayers, known as litaniae, rogationes or supplicationes. It is to such a procession that reference appears to be made in a letter of St Basil, which would thus be the first recorded mention of a public Christian procession. The first mention for the Western Church occurs in St Ambrose. In both these cases the litanies are stated to have been long in use. There is also mention of a procession accompanied by hymns, organized at Constantinople by St John Chrysostom (c. 390–400) in opposition to a procession of Arians, in Sozomen.
283;Some liturgists maintain that the early Church in its processions followed Old Testament precedents, quoting such cases as the procession of the ark round the walls of Jericho, the procession of David with the ark, the processions of thanksgiving on the return from captivity, &c. The liturgy of the early Church as Duchesne shows was influenced by that of the Jewish synagogue, but the theory that the Church's processions were directly related to the Old Testament ritual is of later origin.
284;"In times of calamity litanies were held, in which the people walked in robes of penitence, fasting, barefooted, and, in later times, frequently dressed in black (litaniae nigrae). The cross was carried at the head of the procession and often the gospel and the relics of the saint were carried. Gregory of Tours gives numerous instances of such litanies in time of calamity; thus he describes a procession of the clergy and people round the city, in which relics of St Remigius were carried and litanies chanted in order to avert the plague. So, too, Gregory the Great writes to the Sicilian bishops to hold processions to prevent a threatened invasion of Sicily. A famous instance of these penitential litanies is the litania septiformis ordered by Gregory the Great in the year 590, when Rome had been inundated and pestilence had followed. In this litany seven processions, of clergy, laymen, monks, nuns, matrons, the poor, and children respectively, starting from seven different churches, proceeded to hear mass at St. Maria Maggiore. This litany has often been confused with the litania major, introduced at Rome in 598 (vide supra), but is quite distinct from it. "
285;Funeral processions, accompanied with singing and the carrying of lighted tapers, were very early customary (see ceremonial use of lights), and akin to these, also very early, were the processions connected with the translation of the relics of martyrs from their original burying place to the church where they were to be enshrined. From the time of the emperor Constantine I these processions were of great magnificence.
286;Festivals involving processions were adopted by the Catholic Church from the pre-Christian Roman festive calendar. The litaniae majores et minores, which are stated by Hermann Usener to have been first instituted by Pope Liberius (352-366). It is generally acknowledged that they are the equivalent of the Catholic Church of the Roman lustrations of the crops in spring, the Ambarvalia, &c. The litania major, or great procession on St Mark's day (April 25) is shown to coincide both in date and ritual with the Roman Robigalia, which took place ad. vii. Kal. Mai., and consisted in a procession leaving Rome by the Flaminian gate, and proceeding by way of the Milvian bridge to a sanctuary at the 5th milestone of the Via Claudia, where the flamen quirinalis sacrificed a dog and a sheep to avert blight (robigo) from the crops. The litania major followed the same route as far as the Milvian bridge, when it turned off and returned to St Peter's, where mass was celebrated. This was already established as an annual festival by 598, as is shown by a document of Gregory the Great that inculcates the duty of celebrating litaniam, quae major ab omnibus appellatur. The litaniae minores or rogations, held on the three days preceding Ascension Day, were first introduced into Gaul by Bishop Mamertus of Vienne (c. 470), and made binding for all Gaul by the First Council of Orléans (511). The litaniae minores were also adopted for these three days in Rome by Pope Leo III (c. 800).
287;A description of the institution and character of the Ascensiontide rogations is given by Sidonius Apollinaris. The solemnity of these, he says, was first established by Mamertus. Hitherto they had been erratic, lukewarm, and poorly attended (vagae, tepentes, infrequentesque). Those he instituted were characterized by fasting, prayers, psalms, and tears. In the Ambrosian rite the rogations take place after Ascension, and in the Spanish on the Thursday to Saturday after Whitsuntide, and in November (Synod of Girona, 517).
288;"The element of ritual was prominent in early modern Catholicism, even after Luther's critique of the ""empty rituals"" in late medieval Christianity. There were processions to commemorate almost all the holiday. Though 18th-century Church reformers made strides to simplify the liturgical year and its complex web of holidays, festivals and processions, these practices remained as essential to Catholic ritual traditions in 1750 as they had been in the 15th-century. After 1650 the number of processions was on the rise as processions became as essential to the observance of feast days as Catholic Mass. Some processions were tied to agricultural lifestyles, while others were pilgrimages to shrines and holy places, or to develop ties with other parishes."
289;During the Reformation, the Herrenjahr  was central to the liturgical practices of Catholicism. Beginning with the Christmas season (from Advent to Epiphany) and followed by the feasts of Easter, Passiontide and the post-Easter feasts Pentecost (Pfingsten), Trinity Sunday, Kreuzwoche (Week of the Cross) and Corpus Christi. In the early 18th century there were eleven processions of note at the village of Ettenkirch (near Lake Constance). These processions could travel to destinations as far as two hours away. Monthly processions took place around the Church, and on All Souls' Day and Palm Sunday. Corpus Christi (Fronleichnam) was one of the most elaborate. 
290;"Ascension Day (Christi Himmelfahrt) was another important ceremony that held strong anti-Protestant meaning. In Herbolzheim the procession involved villagers ""flying flags, crosses held high, singing and loudly recited prayers"" as they passed near neighboring Protestant villages. When the Bishop of Strasbourg forbade the Ascension Day procession in 1743, believing the practice would create conflict with Protestants in neighboring towns, the Rhine Valley villagers protested."
291;One of the effects of the Tridentine reform was to ensure that the variety of devotions that sprang up in ecclesiastically fragmented parts of Europe were connected with the rituals of the Catholic Church. Not all devotional practices were tolerated. The Josephine Reforms  banned Good Friday processions with costumed figures and palmesel processions for Palm Sunday, but some still went on. On Palm Sunday villagers carried green branches  re-enacting Christ's entry into Jerusalem, and Palmesel processions still took place with a representation of Christ on a donkey. The parish of Niederwihl claimed possession of a piece of the True Cross and by the 18th-century had introduced new processions for the Discovery of the True Cross (May 3) and the Elevation of the True Cross (September 14). The relic would be carried by the townspeople for processions through their agricultural fields integrating a Counter-Reformation devotional theme with the ancient fertility rites of the townsfolk's rural religion.
292;The Story of the Stone, written in the 18th century, contains a description of the procession accompanying an Imperial Concubine:
293;"Many elements may be used to make a procession more significant than just ""people walking in the same direction"":"
294;"A special mode of transport, such as a ceremonial barge, elephant howdah, horse-drawn carriage, or a palanquin carried on the shoulders of others. Cleopatra's arrival to seduce Mark Antony on a perfumed barge has taken on legendary proportion. African kings sometimes ride in palanquins carved to look like luxury cars or other status symbols, while Muslim brides travel in camel howdahs as shown in Bride Arriving in a Village, Biskra, Algeria by Philippe Pavy. The Pope has traditionally been carried in a special sedan chair known as the sedia gestatoria. In humbler terms, a mayor, grand marshal, or fair ""queen"" of a local parade will often ride in the town's fanciest automobile."
295;Music, including everything from the choir of a church procession to the marching band of a military procession. Criers may march before the procession, yelling to clear the way for it. Some high school homecoming parades include trucks filled with people who do nothing but make as much noise as possible.
296;Order of precedence: even without showy display, a group of people walking forward may be said to form a procession if their order and placement clearly visualize a hierarchy or symbiotic relationship. For instance, one's nearness to the king or others of high rank had important political connotations when the royal family walked to or from chapel services at the palace of Versailles. Similarly, precedence came into play when the grandest Edwardian parties progressed from the sitting room to the dining room, and the stylized movement and hierarchy of marching military units clearly sets up a formal procession.
297;Bearers of banners, fans, icons, treasure, or other eye-catching items, or leading exotic animals. This was a very important part of Roman triumphs, as booty gave the Roman populace visual proof of the warrior's success. The most elaborate evolution of this is the spectacular floats of Carnival parades. A simpler example is the ring bearer at a wedding.
298;Scent, provided by flower bearers or censers of incense.
299;Skilled performers, such as acrobats or dancers
300;"Special costume: traditionally, the costumes of acolytes, footmen, ceremonial guards, or slaves help show off the wealth of the person staging a procession. An ornate example was the embroidered train of George IV of the United Kingdom, carried at his coronation by nine lords in waiting with their own matching silken clothes, capes, ruffs, and plumed hats. Other examples include the Swiss Guard and high vestments of the Pope. The formal, matching clothes of bridesmaids and groomsmen are in the same tradition, although sometimes purchased at the attendant's expense rather than by the people honored in the ceremony. In egalitarian times and places, whoever has taken the time and money to put together something impressive may appear in a parade; such costumes are of course the focal point of Halloween parades such as that staged in Greenwich Village, New York. Finally, processions may be staged simply to show off the costumes as one part of a larger event, such as at fashion pageants, military reenactments, pop concerts, or Renaissance Festivals."
301;Special lighting: candlelight vigils for the deceased or to show political solidarity often include a candlelit procession. Fireworks illuminate such diverse events as coronations, parades, and Thai royal barge processions.
302;Spectacle, such as an aircraft flyover, or the confetti of New York ticker tape parades
303;The dispensing of gifts, at one time often food or money. Today, most people are familiar with the dispensing of beads at Mardi Gras and the throwing of candy at local fair parades.Edo-period documenters enjoyed drawing the processions of pleasure district beauties, such as Courtesan Parading With Attendants by Suzuki Harunobu. Similar parading courtesans feature in Cherry Blossom in the Evening on the Nakanomachi in Yoshiwara by Utagawa Hiroshige and True Scenery of the Gay Quarter of Minatozakimachi Shinminato by Utagawa Sadahide. The Lord Mayor's Show in London has long featured displays by the city's official trade guilds. Parades were at one time important advertisement when a traveling circus arrived in a new town. Today, many parades in the United States are sponsored by department stores, such as Macy's, which expect the public spectacle to lure shoppers to the store.
304;The Reception of the Ambassadors From Siam at the Château de Fontainebleau was one such example, documented by Jean-Léon Gérôme in 1864. The signing of surrender by Japanese diplomats and soldiers aboard an American battle ship at the end of World War II involved a strictly codified procession on and off the ship. Processions play an important role in coronations, such as that of Elizabeth II of the United Kingdom in 1953, the Shah of Iran in 1967, Otumfuo Nana Osei Tutu II of the Ashanti in 1999, and Norodom Sihamoni of Cambodia in 2004.
305;Such as ancient Roman triumphs, the durbar processions of India, and modern reviewing of the troops by generals and heads of state. Return From Vienna, a painting by Jozef Brandt, shows war booty taken from the Turks being escorted into eastern Europe by soldiers.
306;Some processions are arranged for entertainment, purely for fun, such as those of community organizations and friendly societies, so popular in Great Britain and the United States of America.
307;Religious ceremonies have since prehistory employed the procession of holy objects to inspire solidarity of belief. The Doges of Venice once staged elaborate barge processions to bless the waters on which Venice's tightly controlled maritime economy depended. 
308;Processions used to mark the beginning or end of an event, such as parades at the beginning of county fairs or at the Olympic Games, or processions that begin and end funerals, graduations, and weddings.
309;Processions are found in almost every form of religious worship, such as Holy Week processions. Some biblical examples were the processions with the Ark of Covenant and the procession of Jesus on a donkey into Jerusalem.
310;In a narrower sense of going forth, proceeding, the term is used in the technical language of theology in the phrase Procession of the Holy Ghost, expressing the relation of the Third Person in the Triune Godhead to the Father and the Son.
311;It is impossible to describe in detail the vast development of processions during the Middle Ages. The most important and characteristic of these still have a place in the ritual of the Catholic Church, as well as those of the Church of England and the Orthodox Church.
312;The Procession Path (Lat. ambitus templi) is the route taken by processions on solemn days in large churches—up the north aisle, round behind the high altar, down the south aisle, and then up the centre of the nave.
313;"Typically the procession commences with the phanarion (a lantern) followed by the cross, flanked by processional banners and icons, then choir and clergy, the deacons with censers, the priests with icons, and then the faithful. Hymns particular to the event are sung. Typically the outside of the church is circled thrice; however, some processions proceed to a designated place where a ceremony, e.g., a baptism or burial, is performed."
314;Well-known processions prescribed annually include:
315;Pascha (Easter) — During the Paschal Vigil at midnight on Easter Sunday.
316;Bright Week Each day following at the end of the Divine Liturgy, when the Artos is carried and the paschal canon is sung.
317;Great Saturday With the epitaphios carried around the church thrice, as at a priest's funeral, the choir singing the Trisagion
318;Theophany — When the Great Blessing of Waters is at a body of water or an external baptistry
319;Paraklesis — Often on the patronal feast of a church, a procession around the outside of the church in conjunction with the paraklesis (prayer of intercession) to the church's namesake
320;Lity — May be held outdoors with a procession
321;Great Thursday — Sundry local customs
322;Well-known processions for occasional events include:
323;Funeral — The coffin is carried to the grave accompanied by singing of the Trisagion.
324;"Consecration of a church — The relics to be placed in the altar are, after an all-night vigil, carried in solemn procession to a nearby church, placed on the altar for an early divine liturgy, and then carried in solemn procession back to the church being consecrated.The ""Little Entrance"" at the divine liturgy and at vespers"
325;"The ""Great Entrance"" at the divine liturgy and, in modified form, at the divine liturgy of the presanctified gifts"
326;Many occasions when a bishop presides, such as:
327;The meeting of bishop, when the youngest priest, all the deacons with censers, and lower clergy meet the bishop (who is escorted from his home by two subdeacons) at the western door of the church and solemnly escorted to the iconostasis and then to his throne for vesting
328;Whenever a bishop censes the entire church, he is accompanied by deacons with candles and subdeacons with the dikirion and trikirion
329;On Great Thursday, sundry local customs.For the Roman Catholic Church, the rules governing them are laid down in the Rituale Romanum (Tit. ix.), and they are classified in the following way:
330;Processiones generales, in which the whole body of the clergy takes part.
331;Processiones ordinariae, on yearly festivals, such as the feast of the Purification of the Virgin (Candlemas), the procession on Palm Sunday or Holy Week (Easter Sunday), the Litaniae Majores and Minores, the Feast of Corpus Christi, in possible addition to Feast of the Ascension, Feast of the Cross, Forty Hours' Devotion and on other days, according to the custom of the churches.
332;"Processiones extraordinariae, or processions ordered on special occasions, e.g. to pray for rain or fine weather; in time of storm, famine, plague, war, or, in quacumque tribulatione; processions of thanksgiving; translation of relics; or the dedication of a church or a cemetery.There are also processions of honor, for instance to meet a royal personage, or the bishop on his first entry into his diocese (Pontif. Tom. iii.)."
333;"Those taking part in processions are to walk bare-headed (weather permitting), two and two, in decent costume, and with reverent mien; clergy and laity, men and women, are to walk separately. The cross is carried at the head of the procession, and banners embroidered with sacred pictures in places where this is customary; these banners must not be of military or triangular shape. Violet is the prescribed colour for processions, except on Corpus Christi, or on a day when some other colour is mandated. The officiating priest wears a cope, or at least a surplice with a violet stole, while other priests and clergy wear surplices."
334;A Eucharistic procession is one in which the Host is carried in procession in a monstrance. It is often covered with a canopy and accompanied with candles. At the litaniae majores and minores and other penitential processions, joyful hymns are not allowed, but the litanies are sung, and, if the length of the procession requires, the penitential and gradual psalms. As to the discipline regarding processions the bishop, according to the Council of Trent (Sess. 25 de reg. cap. 6), appoints and regulates processions and public prayers outside the churches.
335;"The observance or variation of the discipline belongs to the Congregation of Rites; in pontifical processions, which are regulated by the masters of the ceremonies (magistri ceremoniarum pontificalium), these points are decided by the chief cardinal deacon. As to processions within the churches, some difference of opinion having arisen as to the regulating authority, the Congregation of Rites has decided that the bishop must ask, though not necessarily follow, the advice of the chapter in their regulation."
336;"The Reformation abolished in all Protestant countries those processions associated with the doctrine of transubstantiation (Corpus Christi); the Sacrament of the Lord's Supper, according to the 28th Article of Religion of the Church of England was not by Christ's ordinance reserved, carried about, lifted up, or worshiped. It also abolished those associated with the cult of the Blessed Virgin and the saints. The stern simplicity of Calvinism, indeed, would not tolerate religious processions of any kind, and from the Reformed Churches they vanished altogether. The more conservative temper of the Anglican and Lutheran communions, however, suffered the retention of such processions as did not conflict with the reformed doctrines, though even in these Churches they met with opposition and tended after a while to fall into disuse."
337;"Liturgical processions were revived in the Church of England by the members of the Oxford Movement during the 19th century. In Ritual Notes, an Anglo-Catholic liturgical manual, it is stated that ""A solemn procession as part of the ceremony proper to the occasion, is ordered to be held respectively at Candlemas; on Palm Sunday; at the Rogations (i.e. on April 25th and the three days preceding Ascension); and on Corpus Christi ..."" ""A procession is a distinct act of worship in itself, though it is desirable (and accords with ancient practice) that it should have a definite purpose, such as to commemorate some notable event, or to honour the Blessed Sacrament""."
338;"The Lutheran practice has varied at different times and in different countries. Thus, according to the Württemberg Kirchenordnung of 1553, a funeral procession was prescribed, the bier being followed by the congregation singing hymns; the Brandenburg Kirchenordnung (1540) directed a cross-bearer to precede the procession and lighted candles to be carried, and this was prescribed also by the Waldeck Kirchenordnung of 1556. At present funeral processions survive in general only in the country districts; the processional cross or crucifix is still carried. In some provinces also the Lutheran Church has retained the ancient rogation processions in the week before Whitsuntide and, in some cases, in the month of May or on special occasions (e.g. days of humiliation, Busstage), processions about the fields to ask a blessing on the crops. On these occasions the ancient litanies are still used."
339;The wealth of display associated with processions makes them a rich subject for literary and visual art. Some examples include:
340;"Processions were popular subjects for the Romantic painters of the late 19th and early 20th centuries. Fantastical Ludwig II of Bavaria was the subject of Sleigh Ride by Wenig. Spring, a painting by Sir Lawrence Alma-Tadema, displays a romanticized Roman procession, while his Finding of Moses shows an heiress of the Pharaoh proceeding to the palace with her entourage. The exotic Queen of Sheba's Visit to King Solomon by Edward Poynter touches on a longstanding convention of elaborate processions from ""the East"". Walter Crane depicted Beauty being escorted by wigged monkeys in his 1874 Beauty and the Beast."
341;The 1944 United States presidential election was the 40th quadrennial presidential election. It was held on Tuesday, November 7, 1944. The election took place during World War II. Incumbent Democratic President Franklin D. Roosevelt defeated Republican Thomas E. Dewey to win an unprecedented fourth term. Until 1996, this would be the last time in which an incumbent Democratic president would win re-election after serving a full term in office, And the last time until 2012 in which the incumbent president won re-election with fewer electoral votes and a smaller popular vote margin that had been won in the previous election.
342;Roosevelt had become the first president to win a third term with his victory in the 1940 presidential election, with little doubt that he would seek a fourth term. Unlike in 1940, Roosevelt faced little opposition within his own party, and he easily won the presidential nomination of the 1944 Democratic National Convention. Concerned that Roosevelt's ill health would mean the vice president would likely become president, the convention dropped Roosevelt's vice president Henry A. Wallace in favor of Senator Harry S. Truman of Missouri. Governor Dewey of New York emerged as the front-runner for the Republican nomination after his victory in the Wisconsin primary, and he defeated conservative Governor John W. Bricker at the 1944 Republican National Convention.
343;"As World War II was going well for the United States and its Allies, Roosevelt remained popular despite his long tenure. Dewey campaigned against the New Deal and for a smaller government, but was ultimately unsuccessful in convincing the country to change course. The election was closer than Roosevelt's other presidential campaigns, but Roosevelt still won by a comfortable margin in the popular vote and by a wide margin in the Electoral College. Rumors of Roosevelt's ill health, although somewhat dispelled by his vigorous campaigning, proved to be prescient; Roosevelt died less than three months into his fourth term and was succeeded by Truman."
344;"As of 2022, this was the most recent presidential election in which a Democratic ticket has won every state of the former Confederacy as well as the entire southern region. In 1976, all Southern states except Oklahoma and Virginia voted for Democratic nominee Jimmy Carter, who was from Georgia. Roosevelt is the only president to serve for more than two terms; in 1951, the Twenty-second Amendment was ratified, limiting the number of terms a person may be president."
345;Democratic candidates:President Roosevelt was the popular, wartime incumbent and faced little formal opposition. Although many Southern Democrats mistrusted Roosevelt's racial policies, he brought enormous war activities to the region and the end of its marginal status was in sight. No major figure opposed Roosevelt publicly, and he was re-nominated easily when the Democratic Convention met in Chicago. Some pro-segregationist delegates tried to unite behind Virginia senator Harry F. Byrd, but he refused to campaign actively against Roosevelt, and did not get enough delegates to seriously threaten the President's chances.
346;"The obvious physical decline in the president's appearance, as well as rumors of secret health problems, led many delegates and party leaders to strongly oppose Vice President Henry A. Wallace for a second term. Opposition to Wallace came especially from Catholic leaders in big cities and moderate Democrats. Wallace, who had been Roosevelt's vice president since January 1941, was regarded by most conservatives as being too left-wing and personally eccentric to be next in line for the presidency. He had performed so poorly as economic coordinator that Roosevelt had to remove him from that post. Numerous moderate party leaders privately sent word to Roosevelt that they would fight Wallace's re-nomination as vice president and proposed instead Senator Harry S. Truman, a moderate from Missouri. Truman was highly visible as the chairman of a Senate wartime committee investigating fraud and inefficiency in the war program. Roosevelt, who personally liked Wallace and knew little about Truman, agreed reluctantly to accept Truman as his running mate to preserve party unity. Even so, many delegates on the left refused to abandon Wallace, and they voted for him on the first ballot. However, enough large Northern, Midwestern, and Southern states supported Truman to give him victory on the second ballot. The fight over the vice-presidential nomination proved to be consequential; the ticket won and Roosevelt died in April 1945, and Truman instead of Wallace became the nation's thirty-third President."
347;"Republican candidates:As 1944 began, the frontrunners for the Republican nomination appeared to be Wendell Willkie, the party's 1940 nominee, Senator Robert A. Taft from Ohio, the leader of the party's conservatives, New York Governor Thomas E. Dewey, the leader of the party's moderate eastern establishment, General Douglas MacArthur, then serving as an Allied commander in the Pacific theater of the war, and former Minnesota Governor Harold Stassen, then serving as a U.S. naval officer in the Pacific. Taft surprised many by declining to run for president as he wanted to remain in the Senate; instead, he voiced his support for a fellow Ohio conservative, Governor John W. Bricker."
